! AWR Design Environment (17603) Fri Jul 12 14:53:36 2024
! Document = 'RLC Resonator TLIN'
! nPorts: 2, nXvals: 10001

# GHz S DB R 50
!Freq DBS11 AngS11 DBS21 AngS21 DBS12 AngS12 DBS22 AngS22 
5.7621998 -16.662381 157.82608 -0.094902605 -112.16416 -0.094902605 -112.16416 -16.662381 157.82608 
5.7622004 -16.659049 157.8228 -0.094976257 -112.16743 -0.094976257 -112.16743 -16.659049 157.8228 
5.762201 -16.655715 157.81952 -0.095049995 -112.17071 -0.095049995 -112.17071 -16.655715 157.81952 
5.7622016 -16.65238 157.81624 -0.095123821 -112.17399 -0.095123821 -112.17399 -16.65238 157.81624 
5.7622022 -16.649044 157.81295 -0.095197735 -112.17727 -0.095197735 -112.17727 -16.649044 157.81295 
5.7622028 -16.645707 157.80966 -0.095271736 -112.18056 -0.095271736 -112.18056 -16.645707 157.80966 
5.7622034 -16.642368 157.80637 -0.095345825 -112.18384 -0.095345825 -112.18384 -16.642368 157.80637 
5.762204 -16.639028 157.80308 -0.095420001 -112.18713 -0.095420001 -112.18713 -16.639028 157.80308 
5.7622046 -16.635686 157.79978 -0.095494266 -112.19043 -0.095494266 -112.19043 -16.635686 157.79978 
5.7622052 -16.632343 157.79648 -0.095568619 -112.19372 -0.095568619 -112.19372 -16.632343 157.79648 
5.7622058 -16.628999 157.79318 -0.095643061 -112.19702 -0.095643061 -112.19702 -16.628999 157.79318 
5.7622064 -16.625653 157.78987 -0.095717591 -112.20032 -0.095717591 -112.20032 -16.625653 157.78987 
5.762207 -16.622307 157.78657 -0.09579221 -112.20362 -0.09579221 -112.20362 -16.622307 157.78657 
5.7622076 -16.618958 157.78326 -0.095866917 -112.20693 -0.095866917 -112.20693 -16.618958 157.78326 
5.7622082 -16.615609 157.77994 -0.095941713 -112.21024 -0.095941713 -112.21024 -16.615609 157.77994 
5.7622088 -16.612258 157.77663 -0.096016598 -112.21355 -0.096016598 -112.21355 -16.612258 157.77663 
5.7622094 -16.608905 157.77331 -0.096091573 -112.21686 -0.096091573 -112.21686 -16.608905 157.77331 
5.76221 -16.605552 157.76999 -0.096166637 -112.22018 -0.096166637 -112.22018 -16.605552 157.76999 
5.7622106 -16.602197 157.76667 -0.09624179 -112.2235 -0.09624179 -112.2235 -16.602197 157.76667 
5.7622112 -16.598841 157.76334 -0.096317033 -112.22682 -0.096317033 -112.22682 -16.598841 157.76334 
5.7622118 -16.595483 157.76001 -0.096392366 -112.23015 -0.096392366 -112.23015 -16.595483 157.76001 
5.7622124 -16.592124 157.75668 -0.096467788 -112.23347 -0.096467788 -112.23347 -16.592124 157.75668 
5.762213 -16.588764 157.75335 -0.096543301 -112.2368 -0.096543301 -112.2368 -16.588764 157.75335 
5.7622136 -16.585402 157.75001 -0.096618904 -112.24013 -0.096618904 -112.24013 -16.585402 157.75001 
5.7622142 -16.582039 157.74667 -0.096694597 -112.24347 -0.096694597 -112.24347 -16.582039 157.74667 
5.7622148 -16.578674 157.74333 -0.096770381 -112.24681 -0.096770381 -112.24681 -16.578674 157.74333 
5.7622154 -16.575309 157.73999 -0.096846255 -112.25015 -0.096846255 -112.25015 -16.575309 157.73999 
5.762216 -16.571941 157.73664 -0.09692222 -112.25349 -0.09692222 -112.25349 -16.571941 157.73664 
5.7622166 -16.568573 157.73329 -0.096998276 -112.25684 -0.096998276 -112.25684 -16.568573 157.73329 
5.7622172 -16.565203 157.72994 -0.097074423 -112.26018 -0.097074423 -112.26018 -16.565203 157.72994 
5.7622178 -16.561832 157.72658 -0.097150662 -112.26354 -0.097150662 -112.26354 -16.561832 157.72658 
5.7622184 -16.558459 157.72322 -0.097226991 -112.26689 -0.097226991 -112.26689 -16.558459 157.72322 
5.762219 -16.555085 157.71986 -0.097303412 -112.27024 -0.097303412 -112.27024 -16.555085 157.71986 
5.7622196 -16.55171 157.7165 -0.097379925 -112.2736 -0.097379925 -112.2736 -16.55171 157.7165 
5.7622202 -16.548333 157.71313 -0.09745653 -112.27697 -0.09745653 -112.27697 -16.548333 157.71313 
5.7622208 -16.544955 157.70977 -0.097533226 -112.28033 -0.097533226 -112.28033 -16.544955 157.70977 
5.7622214 -16.541576 157.70639 -0.097610015 -112.2837 -0.097610015 -112.2837 -16.541576 157.70639 
5.762222 -16.538195 157.70302 -0.097686896 -112.28707 -0.097686896 -112.28707 -16.538195 157.70302 
5.7622226 -16.534813 157.69964 -0.097763869 -112.29044 -0.097763869 -112.29044 -16.534813 157.69964 
5.7622232 -16.53143 157.69626 -0.097840935 -112.29381 -0.097840935 -112.29381 -16.53143 157.69626 
5.7622238 -16.528045 157.69288 -0.097918093 -112.29719 -0.097918093 -112.29719 -16.528045 157.69288 
5.7622244 -16.524658 157.6895 -0.097995344 -112.30057 -0.097995344 -112.30057 -16.524658 157.6895 
5.762225 -16.521271 157.68611 -0.098072689 -112.30396 -0.098072689 -112.30396 -16.521271 157.68611 
5.7622256 -16.517882 157.68272 -0.098150126 -112.30734 -0.098150126 -112.30734 -16.517882 157.68272 
5.7622262 -16.514492 157.67933 -0.098227657 -112.31073 -0.098227657 -112.31073 -16.514492 157.67933 
5.7622268 -16.5111 157.67593 -0.098305281 -112.31412 -0.098305281 -112.31412 -16.5111 157.67593 
5.7622274 -16.507707 157.67253 -0.098382998 -112.31752 -0.098382998 -112.31752 -16.507707 157.67253 
5.762228 -16.504312 157.66913 -0.09846081 -112.32091 -0.09846081 -112.32091 -16.504312 157.66913 
5.7622286 -16.500916 157.66573 -0.098538715 -112.32431 -0.098538715 -112.32431 -16.500916 157.66573 
5.7622292 -16.497519 157.66232 -0.098616714 -112.32771 -0.098616714 -112.32771 -16.497519 157.66232 
5.7622298 -16.49412 157.65891 -0.098694808 -112.33112 -0.098694808 -112.33112 -16.49412 157.65891 
5.7622304 -16.49072 157.6555 -0.098772996 -112.33453 -0.098772996 -112.33453 -16.49072 157.6555 
5.762231 -16.487319 157.65209 -0.098851278 -112.33794 -0.098851278 -112.33794 -16.487319 157.65209 
5.7622316 -16.483916 157.64867 -0.098929655 -112.34135 -0.098929655 -112.34135 -16.483916 157.64867 
5.7622322 -16.480512 157.64525 -0.099008127 -112.34477 -0.099008127 -112.34477 -16.480512 157.64525 
5.7622328 -16.477107 157.64183 -0.099086693 -112.34819 -0.099086693 -112.34819 -16.477107 157.64183 
5.7622334 -16.4737 157.6384 -0.099165355 -112.35161 -0.099165355 -112.35161 -16.4737 157.6384 
5.762234 -16.470291 157.63497 -0.099244112 -112.35503 -0.099244112 -112.35503 -16.470291 157.63497 
5.7622346 -16.466882 157.63154 -0.099322965 -112.35846 -0.099322965 -112.35846 -16.466882 157.63154 
5.7622352 -16.463471 157.62811 -0.099401913 -112.36189 -0.099401913 -112.36189 -16.463471 157.62811 
5.7622358 -16.460058 157.62467 -0.099480956 -112.36532 -0.099480956 -112.36532 -16.460058 157.62467 
5.7622364 -16.456644 157.62123 -0.099560096 -112.36876 -0.099560096 -112.36876 -16.456644 157.62123 
5.762237 -16.453229 157.61779 -0.099639331 -112.37219 -0.099639331 -112.37219 -16.453229 157.61779 
5.7622376 -16.449812 157.61434 -0.099718663 -112.37564 -0.099718663 -112.37564 -16.449812 157.61434 
5.7622382 -16.446394 157.61089 -0.099798091 -112.37908 -0.099798091 -112.37908 -16.446394 157.61089 
5.7622388 -16.442975 157.60744 -0.099877616 -112.38253 -0.099877616 -112.38253 -16.442975 157.60744 
5.7622394 -16.439554 157.60399 -0.099957237 -112.38598 -0.099957237 -112.38598 -16.439554 157.60399 
5.76224 -16.436132 157.60053 -0.10003696 -112.38943 -0.10003696 -112.38943 -16.436132 157.60053 
5.7622406 -16.432708 157.59707 -0.10011677 -112.39288 -0.10011677 -112.39288 -16.432708 157.59707 
5.7622412 -16.429283 157.59361 -0.10019668 -112.39634 -0.10019668 -112.39634 -16.429283 157.59361 
5.7622418 -16.425856 157.59015 -0.10027669 -112.3998 -0.10027669 -112.3998 -16.425856 157.59015 
5.7622424 -16.422428 157.58668 -0.1003568 -112.40326 -0.1003568 -112.40326 -16.422428 157.58668 
5.762243 -16.418999 157.58321 -0.100437 -112.40673 -0.100437 -112.40673 -16.418999 157.58321 
5.7622436 -16.415569 157.57974 -0.10051731 -112.4102 -0.10051731 -112.4102 -16.415569 157.57974 
5.7622442 -16.412136 157.57626 -0.10059771 -112.41367 -0.10059771 -112.41367 -16.412136 157.57626 
5.7622448 -16.408703 157.57278 -0.1006782 -112.41714 -0.1006782 -112.41714 -16.408703 157.57278 
5.7622454 -16.405268 157.5693 -0.1007588 -112.42062 -0.1007588 -112.42062 -16.405268 157.5693 
5.762246 -16.401832 157.56582 -0.1008395 -112.4241 -0.1008395 -112.4241 -16.401832 157.56582 
5.7622466 -16.398394 157.56233 -0.10092029 -112.42759 -0.10092029 -112.42759 -16.398394 157.56233 
5.7622472 -16.394955 157.55884 -0.10100118 -112.43107 -0.10100118 -112.43107 -16.394955 157.55884 
5.7622478 -16.391514 157.55534 -0.10108217 -112.43456 -0.10108217 -112.43456 -16.391514 157.55534 
5.7622484 -16.388072 157.55185 -0.10116326 -112.43805 -0.10116326 -112.43805 -16.388072 157.55185 
5.762249 -16.384629 157.54835 -0.10124445 -112.44155 -0.10124445 -112.44155 -16.384629 157.54835 
5.7622496 -16.381184 157.54485 -0.10132574 -112.44504 -0.10132574 -112.44504 -16.381184 157.54485 
5.7622502 -16.377738 157.54134 -0.10140713 -112.44854 -0.10140713 -112.44854 -16.377738 157.54134 
5.7622508 -16.37429 157.53784 -0.10148862 -112.45205 -0.10148862 -112.45205 -16.37429 157.53784 
5.7622514 -16.370841 157.53433 -0.1015702 -112.45555 -0.1015702 -112.45555 -16.370841 157.53433 
5.762252 -16.367391 157.53081 -0.10165189 -112.45906 -0.10165189 -112.45906 -16.367391 157.53081 
5.7622526 -16.363939 157.5273 -0.10173368 -112.46257 -0.10173368 -112.46257 -16.363939 157.5273 
5.7622532 -16.360486 157.52378 -0.10181557 -112.46609 -0.10181557 -112.46609 -16.360486 157.52378 
5.7622538 -16.357031 157.52026 -0.10189756 -112.4696 -0.10189756 -112.4696 -16.357031 157.52026 
5.7622544 -16.353575 157.51673 -0.10197964 -112.47312 -0.10197964 -112.47312 -16.353575 157.51673 
5.762255 -16.350117 157.51321 -0.10206183 -112.47665 -0.10206183 -112.47665 -16.350117 157.51321 
5.7622556 -16.346658 157.50968 -0.10214413 -112.48017 -0.10214413 -112.48017 -16.346658 157.50968 
5.7622562 -16.343198 157.50614 -0.10222652 -112.4837 -0.10222652 -112.4837 -16.343198 157.50614 
5.7622568 -16.339736 157.50261 -0.10230901 -112.48723 -0.10230901 -112.48723 -16.339736 157.50261 
5.7622574 -16.336272 157.49907 -0.10239161 -112.49077 -0.10239161 -112.49077 -16.336272 157.49907 
5.762258 -16.332808 157.49553 -0.1024743 -112.4943 -0.1024743 -112.4943 -16.332808 157.49553 
5.7622586 -16.329341 157.49198 -0.1025571 -112.49785 -0.1025571 -112.49785 -16.329341 157.49198 
5.7622592 -16.325874 157.48843 -0.10264 -112.50139 -0.10264 -112.50139 -16.325874 157.48843 
5.7622598 -16.322405 157.48488 -0.10272301 -112.50493 -0.10272301 -112.50493 -16.322405 157.48488 
5.7622604 -16.318934 157.48133 -0.10280611 -112.50848 -0.10280611 -112.50848 -16.318934 157.48133 
5.762261 -16.315462 157.47777 -0.10288932 -112.51204 -0.10288932 -112.51204 -16.315462 157.47777 
5.7622616 -16.311989 157.47421 -0.10297263 -112.51559 -0.10297263 -112.51559 -16.311989 157.47421 
5.7622622 -16.308514 157.47065 -0.10305604 -112.51915 -0.10305604 -112.51915 -16.308514 157.47065 
5.7622628 -16.305038 157.46709 -0.10313956 -112.52271 -0.10313956 -112.52271 -16.305038 157.46709 
5.7622634 -16.30156 157.46352 -0.10322318 -112.52627 -0.10322318 -112.52627 -16.30156 157.46352 
5.762264 -16.298081 157.45995 -0.1033069 -112.52984 -0.1033069 -112.52984 -16.298081 157.45995 
5.7622646 -16.294601 157.45637 -0.10339073 -112.53341 -0.10339073 -112.53341 -16.294601 157.45637 
5.7622652 -16.291119 157.4528 -0.10347466 -112.53698 -0.10347466 -112.53698 -16.291119 157.4528 
5.7622658 -16.287635 157.44922 -0.10355869 -112.54056 -0.10355869 -112.54056 -16.287635 157.44922 
5.7622664 -16.28415 157.44563 -0.10364283 -112.54414 -0.10364283 -112.54414 -16.28415 157.44563 
5.762267 -16.280664 157.44205 -0.10372707 -112.54772 -0.10372707 -112.54772 -16.280664 157.44205 
5.7622676 -16.277176 157.43846 -0.10381142 -112.5513 -0.10381142 -112.5513 -16.277176 157.43846 
5.7622682 -16.273687 157.43487 -0.10389587 -112.55489 -0.10389587 -112.55489 -16.273687 157.43487 
5.7622688 -16.270196 157.43127 -0.10398042 -112.55848 -0.10398042 -112.55848 -16.270196 157.43127 
5.7622694 -16.266704 157.42767 -0.10406508 -112.56207 -0.10406508 -112.56207 -16.266704 157.42767 
5.76227 -16.26321 157.42407 -0.10414985 -112.56567 -0.10414985 -112.56567 -16.26321 157.42407 
5.7622706 -16.259715 157.42047 -0.10423472 -112.56927 -0.10423472 -112.56927 -16.259715 157.42047 
5.7622712 -16.256219 157.41686 -0.1043197 -112.57287 -0.1043197 -112.57287 -16.256219 157.41686 
5.7622718 -16.252721 157.41325 -0.10440478 -112.57647 -0.10440478 -112.57647 -16.252721 157.41325 
5.7622724 -16.249221 157.40964 -0.10448997 -112.58008 -0.10448997 -112.58008 -16.249221 157.40964 
5.762273 -16.24572 157.40603 -0.10457526 -112.58369 -0.10457526 -112.58369 -16.24572 157.40603 
5.7622736 -16.242218 157.40241 -0.10466066 -112.58731 -0.10466066 -112.58731 -16.242218 157.40241 
5.7622742 -16.238714 157.39879 -0.10474617 -112.59092 -0.10474617 -112.59092 -16.238714 157.39879 
5.7622748 -16.235209 157.39516 -0.10483178 -112.59454 -0.10483178 -112.59454 -16.235209 157.39516 
5.7622754 -16.231702 157.39153 -0.1049175 -112.59817 -0.1049175 -112.59817 -16.231702 157.39153 
5.762276 -16.228194 157.3879 -0.10500332 -112.60179 -0.10500332 -112.60179 -16.228194 157.3879 
5.7622766 -16.224684 157.38427 -0.10508926 -112.60542 -0.10508926 -112.60542 -16.224684 157.38427 
5.7622772 -16.221173 157.38063 -0.1051753 -112.60905 -0.1051753 -112.60905 -16.221173 157.38063 
5.7622778 -16.21766 157.37699 -0.10526145 -112.61269 -0.10526145 -112.61269 -16.21766 157.37699 
5.7622784 -16.214146 157.37335 -0.1053477 -112.61633 -0.1053477 -112.61633 -16.214146 157.37335 
5.762279 -16.210631 157.3697 -0.10543406 -112.61997 -0.10543406 -112.61997 -16.210631 157.3697 
5.7622796 -16.207113 157.36606 -0.10552053 -112.62361 -0.10552053 -112.62361 -16.207113 157.36606 
5.7622802 -16.203595 157.3624 -0.10560711 -112.62726 -0.10560711 -112.62726 -16.203595 157.3624 
5.7622808 -16.200075 157.35875 -0.1056938 -112.63091 -0.1056938 -112.63091 -16.200075 157.35875 
5.7622814 -16.196553 157.35509 -0.1057806 -112.63456 -0.1057806 -112.63456 -16.196553 157.35509 
5.762282 -16.19303 157.35143 -0.1058675 -112.63822 -0.1058675 -112.63822 -16.19303 157.35143 
5.7622826 -16.189506 157.34777 -0.10595451 -112.64188 -0.10595451 -112.64188 -16.189506 157.34777 
5.7622832 -16.18598 157.3441 -0.10604164 -112.64554 -0.10604164 -112.64554 -16.18598 157.3441 
5.7622838 -16.182453 157.34043 -0.10612887 -112.64921 -0.10612887 -112.64921 -16.182453 157.34043 
5.7622844 -16.178924 157.33676 -0.10621621 -112.65288 -0.10621621 -112.65288 -16.178924 157.33676 
5.762285 -16.175393 157.33308 -0.10630366 -112.65655 -0.10630366 -112.65655 -16.175393 157.33308 
5.7622856 -16.171862 157.3294 -0.10639122 -112.66022 -0.10639122 -112.66022 -16.171862 157.3294 
5.7622862 -16.168328 157.32572 -0.10647889 -112.6639 -0.10647889 -112.6639 -16.168328 157.32572 
5.7622868 -16.164793 157.32203 -0.10656667 -112.66758 -0.10656667 -112.66758 -16.164793 157.32203 
5.7622874 -16.161257 157.31835 -0.10665456 -112.67126 -0.10665456 -112.67126 -16.161257 157.31835 
5.762288 -16.157719 157.31465 -0.10674256 -112.67495 -0.10674256 -112.67495 -16.157719 157.31465 
5.7622886 -16.15418 157.31096 -0.10683067 -112.67864 -0.10683067 -112.67864 -16.15418 157.31096 
5.7622892 -16.150639 157.30726 -0.10691889 -112.68233 -0.10691889 -112.68233 -16.150639 157.30726 
5.7622898 -16.147097 157.30356 -0.10700722 -112.68603 -0.10700722 -112.68603 -16.147097 157.30356 
5.7622904 -16.143553 157.29986 -0.10709567 -112.68973 -0.10709567 -112.68973 -16.143553 157.29986 
5.762291 -16.140008 157.29615 -0.10718422 -112.69343 -0.10718422 -112.69343 -16.140008 157.29615 
5.7622916 -16.136461 157.29244 -0.10727289 -112.69714 -0.10727289 -112.69714 -16.136461 157.29244 
5.7622922 -16.132913 157.28873 -0.10736167 -112.70085 -0.10736167 -112.70085 -16.132913 157.28873 
5.7622928 -16.129363 157.28501 -0.10745056 -112.70456 -0.10745056 -112.70456 -16.129363 157.28501 
5.7622934 -16.125812 157.28129 -0.10753956 -112.70827 -0.10753956 -112.70827 -16.125812 157.28129 
5.762294 -16.122259 157.27757 -0.10762868 -112.71199 -0.10762868 -112.71199 -16.122259 157.27757 
5.7622946 -16.118705 157.27384 -0.10771791 -112.71571 -0.10771791 -112.71571 -16.118705 157.27384 
5.7622952 -16.115149 157.27011 -0.10780725 -112.71944 -0.10780725 -112.71944 -16.115149 157.27011 
5.7622958 -16.111591 157.26638 -0.1078967 -112.72316 -0.1078967 -112.72316 -16.111591 157.26638 
5.7622964 -16.108033 157.26265 -0.10798627 -112.72689 -0.10798627 -112.72689 -16.108033 157.26265 
5.762297 -16.104472 157.25891 -0.10807595 -112.73063 -0.10807595 -112.73063 -16.104472 157.25891 
5.7622976 -16.100911 157.25517 -0.10816574 -112.73436 -0.10816574 -112.73436 -16.100911 157.25517 
5.7622982 -16.097347 157.25142 -0.10825565 -112.7381 -0.10825565 -112.7381 -16.097347 157.25142 
5.7622988 -16.093782 157.24767 -0.10834567 -112.74185 -0.10834567 -112.74185 -16.093782 157.24767 
5.7622994 -16.090216 157.24392 -0.1084358 -112.74559 -0.1084358 -112.74559 -16.090216 157.24392 
5.7623 -16.086648 157.24017 -0.10852605 -112.74934 -0.10852605 -112.74934 -16.086648 157.24017 
5.7623006 -16.083079 157.23641 -0.10861641 -112.75309 -0.10861641 -112.75309 -16.083079 157.23641 
5.7623012 -16.079508 157.23265 -0.10870689 -112.75685 -0.10870689 -112.75685 -16.079508 157.23265 
5.7623018 -16.075935 157.22889 -0.10879749 -112.76061 -0.10879749 -112.76061 -16.075935 157.22889 
5.7623024 -16.072362 157.22512 -0.10888819 -112.76437 -0.10888819 -112.76437 -16.072362 157.22512 
5.762303 -16.068786 157.22135 -0.10897902 -112.76814 -0.10897902 -112.76814 -16.068786 157.22135 
5.7623036 -16.065209 157.21758 -0.10906996 -112.77191 -0.10906996 -112.77191 -16.065209 157.21758 
5.7623042 -16.061631 157.2138 -0.10916101 -112.77568 -0.10916101 -112.77568 -16.061631 157.2138 
5.7623048 -16.058051 157.21002 -0.10925218 -112.77945 -0.10925218 -112.77945 -16.058051 157.21002 
5.7623054 -16.054469 157.20624 -0.10934347 -112.78323 -0.10934347 -112.78323 -16.054469 157.20624 
5.762306 -16.050886 157.20245 -0.10943487 -112.78701 -0.10943487 -112.78701 -16.050886 157.20245 
5.7623066 -16.047301 157.19867 -0.10952639 -112.7908 -0.10952639 -112.7908 -16.047301 157.19867 
5.7623072 -16.043715 157.19487 -0.10961802 -112.79458 -0.10961802 -112.79458 -16.043715 157.19487 
5.7623078 -16.040128 157.19108 -0.10970977 -112.79837 -0.10970977 -112.79837 -16.040128 157.19108 
5.7623084 -16.036538 157.18728 -0.10980164 -112.80217 -0.10980164 -112.80217 -16.036538 157.18728 
5.762309 -16.032948 157.18348 -0.10989363 -112.80596 -0.10989363 -112.80596 -16.032948 157.18348 
5.7623096 -16.029355 157.17967 -0.10998573 -112.80977 -0.10998573 -112.80977 -16.029355 157.17967 
5.7623102 -16.025762 157.17586 -0.11007795 -112.81357 -0.11007795 -112.81357 -16.025762 157.17586 
5.7623108 -16.022166 157.17205 -0.11017029 -112.81738 -0.11017029 -112.81738 -16.022166 157.17205 
5.7623114 -16.018569 157.16824 -0.11026275 -112.82119 -0.11026275 -112.82119 -16.018569 157.16824 
5.762312 -16.014971 157.16442 -0.11035532 -112.825 -0.11035532 -112.825 -16.014971 157.16442 
5.7623126 -16.011371 157.1606 -0.11044802 -112.82882 -0.11044802 -112.82882 -16.011371 157.1606 
5.7623132 -16.00777 157.15677 -0.11054083 -112.83264 -0.11054083 -112.83264 -16.00777 157.15677 
5.7623138 -16.004167 157.15294 -0.11063376 -112.83646 -0.11063376 -112.83646 -16.004167 157.15294 
5.7623144 -16.000562 157.14911 -0.11072681 -112.84029 -0.11072681 -112.84029 -16.000562 157.14911 
5.762315 -15.996956 157.14528 -0.11081998 -112.84412 -0.11081998 -112.84412 -15.996956 157.14528 
5.7623156 -15.993348 157.14144 -0.11091327 -112.84795 -0.11091327 -112.84795 -15.993348 157.14144 
5.7623162 -15.989739 157.1376 -0.11100667 -112.85178 -0.11100667 -112.85178 -15.989739 157.1376 
5.7623168 -15.986128 157.13376 -0.1111002 -112.85562 -0.1111002 -112.85562 -15.986128 157.13376 
5.7623174 -15.982516 157.12991 -0.11119385 -112.85947 -0.11119385 -112.85947 -15.982516 157.12991 
5.762318 -15.978902 157.12606 -0.11128762 -112.86331 -0.11128762 -112.86331 -15.978902 157.12606 
5.7623186 -15.975287 157.1222 -0.11138151 -112.86716 -0.11138151 -112.86716 -15.975287 157.1222 
5.7623192 -15.97167 157.11835 -0.11147551 -112.87101 -0.11147551 -112.87101 -15.97167 157.11835 
5.7623198 -15.968051 157.11448 -0.11156964 -112.87487 -0.11156964 -112.87487 -15.968051 157.11448 
5.7623204 -15.964431 157.11062 -0.1116639 -112.87873 -0.1116639 -112.87873 -15.964431 157.11062 
5.762321 -15.960809 157.10675 -0.11175827 -112.88259 -0.11175827 -112.88259 -15.960809 157.10675 
5.7623216 -15.957186 157.10288 -0.11185276 -112.88646 -0.11185276 -112.88646 -15.957186 157.10288 
5.7623222 -15.953561 157.09901 -0.11194738 -112.89033 -0.11194738 -112.89033 -15.953561 157.09901 
5.7623228 -15.949935 157.09513 -0.11204211 -112.8942 -0.11204211 -112.8942 -15.949935 157.09513 
5.7623234 -15.946307 157.09125 -0.11213697 -112.89808 -0.11213697 -112.89808 -15.946307 157.09125 
5.762324 -15.942678 157.08737 -0.11223195 -112.90195 -0.11223195 -112.90195 -15.942678 157.08737 
5.7623246 -15.939047 157.08348 -0.11232706 -112.90584 -0.11232706 -112.90584 -15.939047 157.08348 
5.7623252 -15.935414 157.07959 -0.11242229 -112.90972 -0.11242229 -112.90972 -15.935414 157.07959 
5.7623258 -15.93178 157.0757 -0.11251764 -112.91361 -0.11251764 -112.91361 -15.93178 157.0757 
5.7623264 -15.928144 157.0718 -0.11261311 -112.9175 -0.11261311 -112.9175 -15.928144 157.0718 
5.762327 -15.924507 157.0679 -0.1127087 -112.9214 -0.1127087 -112.9214 -15.924507 157.0679 
5.7623276 -15.920868 157.06399 -0.11280442 -112.9253 -0.11280442 -112.9253 -15.920868 157.06399 
5.7623282 -15.917228 157.06009 -0.11290027 -112.9292 -0.11290027 -112.9292 -15.917228 157.06009 
5.7623288 -15.913586 157.05618 -0.11299624 -112.93311 -0.11299624 -112.93311 -15.913586 157.05618 
5.7623294 -15.909942 157.05226 -0.11309233 -112.93702 -0.11309233 -112.93702 -15.909942 157.05226 
5.76233 -15.906297 157.04834 -0.11318854 -112.94093 -0.11318854 -112.94093 -15.906297 157.04834 
5.7623306 -15.90265 157.04442 -0.11328488 -112.94485 -0.11328488 -112.94485 -15.90265 157.04442 
5.7623312 -15.899002 157.0405 -0.11338135 -112.94876 -0.11338135 -112.94876 -15.899002 157.0405 
5.7623318 -15.895352 157.03657 -0.11347794 -112.95269 -0.11347794 -112.95269 -15.895352 157.03657 
5.7623324 -15.891701 157.03264 -0.11357466 -112.95661 -0.11357466 -112.95661 -15.891701 157.03264 
5.762333 -15.888048 157.02871 -0.1136715 -112.96054 -0.1136715 -112.96054 -15.888048 157.02871 
5.7623336 -15.884393 157.02477 -0.11376847 -112.96448 -0.11376847 -112.96448 -15.884393 157.02477 
5.7623342 -15.880737 157.02083 -0.11386556 -112.96841 -0.11386556 -112.96841 -15.880737 157.02083 
5.7623348 -15.877079 157.01688 -0.11396278 -112.97235 -0.11396278 -112.97235 -15.877079 157.01688 
5.7623354 -15.873419 157.01293 -0.11406012 -112.9763 -0.11406012 -112.9763 -15.873419 157.01293 
5.762336 -15.869758 157.00898 -0.1141576 -112.98024 -0.1141576 -112.98024 -15.869758 157.00898 
5.7623366 -15.866096 157.00503 -0.1142552 -112.98419 -0.1142552 -112.98419 -15.866096 157.00503 
5.7623372 -15.862432 157.00107 -0.11435292 -112.98814 -0.11435292 -112.98814 -15.862432 157.00107 
5.7623378 -15.858766 156.99711 -0.11445078 -112.9921 -0.11445078 -112.9921 -15.858766 156.99711 
5.7623384 -15.855099 156.99314 -0.11454876 -112.99606 -0.11454876 -112.99606 -15.855099 156.99314 
5.762339 -15.85143 156.98917 -0.11464686 -113.00003 -0.11464686 -113.00003 -15.85143 156.98917 
5.7623396 -15.847759 156.9852 -0.1147451 -113.00399 -0.1147451 -113.00399 -15.847759 156.9852 
5.7623402 -15.844087 156.98123 -0.11484347 -113.00796 -0.11484347 -113.00796 -15.844087 156.98123 
5.7623408 -15.840413 156.97725 -0.11494196 -113.01194 -0.11494196 -113.01194 -15.840413 156.97725 
5.7623414 -15.836738 156.97327 -0.11504058 -113.01591 -0.11504058 -113.01591 -15.836738 156.97327 
5.762342 -15.833061 156.96928 -0.11513933 -113.01989 -0.11513933 -113.01989 -15.833061 156.96928 
5.7623426 -15.829382 156.96529 -0.11523821 -113.02388 -0.11523821 -113.02388 -15.829382 156.96529 
5.7623432 -15.825702 156.9613 -0.11533722 -113.02787 -0.11533722 -113.02787 -15.825702 156.9613 
5.7623438 -15.82202 156.9573 -0.11543636 -113.03186 -0.11543636 -113.03186 -15.82202 156.9573 
5.7623444 -15.818337 156.9533 -0.11553563 -113.03585 -0.11553563 -113.03585 -15.818337 156.9533 
5.762345 -15.814652 156.9493 -0.11563502 -113.03985 -0.11563502 -113.03985 -15.814652 156.9493 
5.7623456 -15.810965 156.94529 -0.11573455 -113.04385 -0.11573455 -113.04385 -15.810965 156.94529 
5.7623462 -15.807277 156.94128 -0.11583421 -113.04786 -0.11583421 -113.04786 -15.807277 156.94128 
5.7623468 -15.803587 156.93727 -0.115934 -113.05187 -0.115934 -113.05187 -15.803587 156.93727 
5.7623474 -15.799896 156.93325 -0.11603392 -113.05588 -0.11603392 -113.05588 -15.799896 156.93325 
5.762348 -15.796203 156.92923 -0.11613397 -113.05989 -0.11613397 -113.05989 -15.796203 156.92923 
5.7623486 -15.792508 156.92521 -0.11623415 -113.06391 -0.11623415 -113.06391 -15.792508 156.92521 
5.7623492 -15.788812 156.92118 -0.11633447 -113.06794 -0.11633447 -113.06794 -15.788812 156.92118 
5.7623498 -15.785114 156.91715 -0.11643491 -113.07196 -0.11643491 -113.07196 -15.785114 156.91715 
5.7623504 -15.781414 156.91311 -0.11653549 -113.07599 -0.11653549 -113.07599 -15.781414 156.91311 
5.762351 -15.777713 156.90907 -0.1166362 -113.08003 -0.1166362 -113.08003 -15.777713 156.90907 
